Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,DTI,Loan_to_Income,LoanAmount_Log
1,1,0,0,0,3173,3021.0,137.0,360.0,1.0,2,1,6194.0,0.022118178882789795,0.043176804286164515,4.927253685157205
1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,1,4833.0,0.02069108214359611,0.025974025974025976,4.61512051684126
1,1,0,0,0,150,1800.0,135.0,360.0,1.0,0,0,1950.0,0.06923076923076923,0.9,4.912654885736052
1,1,0,0,0,3727,1775.0,131.0,360.0,1.0,1,1,5502.0,0.023809523809523808,0.03514891333512208,4.882801922586371
1,1,2,0,0,5000,0.0,72.0,360.0,0.0,1,0,5000.0,0.0144,0.0144,4.290459441148391
0,1,2,0,0,4283,2383.0,127.0,360.0,1.0,1,1,6666.0,0.019051905190519053,0.029652113004903106,4.852030263919617
1,1,0,0,0,2221,0.0,60.0,360.0,0.0,2,0,2221.0,0.0270148581719946,0.0270148581719946,4.110873864173311
1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,1,5726.0,0.020258470136220747,0.028934896482913443,4.762173934797756
1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,1,5762.0,0.024991322457480043,0.04846852911477617,4.976733742420574
1,1,0,0,0,7578,1010.0,175.0,360.0,1.0,1,1,8588.0,0.0203772706101537,0.023093164423330693,5.170483995038151
1,1,0,0,0,6250,0.0,128.0,360.0,1.0,1,1,6250.0,0.02048,0.02048,4.859812404361672
1,1,0,0,0,3250,0.0,170.0,360.0,1.0,0,0,3250.0,0.052307692307692305,0.052307692307692305,5.14166355650266
1,1,0,1,1,4735,0.0,138.0,360.0,1.0,2,0,4735.0,0.02914466737064414,0.02914466737064414,4.9344739331306915
1,1,2,0,0,6250,1695.0,210.0,360.0,1.0,1,1,7945.0,0.02643171806167401,0.0336,5.351858133476067
1,1,0,0,0,4758,0.0,158.0,480.0,1.0,1,1,4758.0,0.0332072299285414,0.0332072299285414,5.0689042022202315
1,0,0,0,1,6400,0.0,200.0,360.0,1.0,0,1,6400.0,0.03125,0.03125,5.303304908059076
1,1,1,0,0,2491,2054.0,104.0,360.0,1.0,1,1,4545.0,0.02288228822882288,0.04175030108390205,4.653960350157523
1,1,0,0,0,3716,0.0,42.0,180.0,1.0,0,1,3716.0,0.011302475780409042,0.011302475780409042,3.7612001156935624
1,0,0,1,0,3189,2598.0,120.0,360.0,1.0,0,1,5787.0,0.020736132711249352,0.03762935089369708,4.795790545596741
0,0,0,0,0,8333,0.0,280.0,360.0,1.0,1,1,8333.0,0.03360134405376215,0.03360134405376215,5.638354669333745
1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1,1,4934.0,0.02837454398054317,0.044374009508716325,4.948759890378168
1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,0,1,6760.0,0.02514792899408284,0.03090909090909091,5.14166355650266
1,1,0,0,0,5746,0.0,255.0,360.0,1.0,2,0,5746.0,0.04437869822485207,0.04437869822485207,5.545177444479562
0,0,0,0,1,3463,0.0,122.0,360.0,1.0,2,1,3463.0,0.03522956973722206,0.03522956973722206,4.812184355372417
0,0,1,0,0,3812,0.0,112.0,360.0,1.0,0,1,3812.0,0.02938090241343127,0.02938090241343127,4.727387818712341
1,1,1,0,0,3315,0.0,96.0,360.0,1.0,1,1,3315.0,0.02895927601809955,0.02895927601809955,4.574710978503383
1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,0,1,10819.0,0.01109159811442832,0.020622100017185084,4.795790545596741
1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,2,0,4493.0,0.031159581571333184,0.055776892430278883,4.948759890378168
1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,2,1,8666.0,0.017885991230094624,0.05227655986509275,5.049856007249537
1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,0,1,7550.0,0.014304635761589404,0.01728,4.6913478822291435
1,1,0,1,0,3406,4417.0,123.0,360.0,1.0,1,1,7823.0,0.01572286846478333,0.03611274221961245,4.820281565605037
1,0,0,0,1,6050,4333.0,120.0,180.0,1.0,2,0,10383.0,0.011557353366079168,0.019834710743801654,4.795790545596741
1,1,2,0,0,9703,0.0,112.0,360.0,1.0,2,1,9703.0,0.011542821807688343,0.011542821807688343,4.727387818712341
1,1,1,1,0,6608,0.0,137.0,180.0,1.0,2,1,6608.0,0.020732445520581115,0.020732445520581115,4.927253685157205
1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,1,4725.0,0.02603174603174603,0.042678695350451074,4.820281565605037
1,1,0,0,0,1809,1868.0,90.0,360.0,1.0,2,1,3677.0,0.024476475387544192,0.04975124378109453,4.51085950651685
1,1,0,1,0,1668,3890.0,201.0,360.0,0.0,1,0,5558.0,0.0361640878013674,0.12050359712230216,5.308267697401205
0,0,2,0,0,3427,0.0,138.0,360.0,1.0,2,0,3427.0,0.040268456375838924,0.040268456375838924,4.9344739331306915
1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,0,1,4750.0,0.021894736842105262,0.0402632597754549,4.653960350157523
1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,1,9762.0,0.02858020897357099,0.10484780157835401,5.634789603169249
1,0,0,0,1,16250,0.0,192.0,360.0,0.0,2,0,16250.0,0.011815384615384615,0.011815384615384615,5.262690188904886
0,0,3,0,0,3083,0.0,255.0,360.0,1.0,0,1,3083.0,0.08271164450210834,0.08271164450210834,5.545177444479562
1,0,0,1,0,6045,0.0,115.0,360.0,0.0,0,0,6045.0,0.01902398676592225,0.01902398676592225,4.7535901911063645
1,1,3,0,0,5250,0.0,94.0,360.0,1.0,2,0,5250.0,0.017904761904761906,0.017904761904761906,4.553876891600541
1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,0,0,16783.0,0.018113567300244295,0.020704215759722127,5.720311776607412
1,1,3,1,0,4931,0.0,128.0,360.0,1.0,1,0,4931.0,0.02595822348408031,0.02595822348408031,4.859812404361672
1,1,1,0,0,6083,4250.0,330.0,360.0,1.0,2,1,10333.0,0.03193651408109939,0.054249547920433995,5.802118375377063
1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,1,4269.0,0.03138908409463575,0.06504854368932039,4.90527477843843
0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1,0,3481.0,0.04452743464521689,0.04452743464521689,5.049856007249537
0,0,0,0,0,7200,0.0,120.0,360.0,1.0,0,1,7200.0,0.016666666666666666,0.016666666666666666,4.795790545596741
1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1,1,5166.0,0.024777390631049168,0.024777390631049168,4.859812404361672
1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,0,1,7542.0,0.02002121453195439,0.036874236874236875,5.0238805208462765
1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1,1,6095.0,0.02461033634126333,0.0318606627017842,5.017279836814924
1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,2,1,6144.0,0.026041666666666668,0.036925917378259863,5.081404364984463
0,0,0,0,0,3418,0.0,135.0,360.0,1.0,0,0,3418.0,0.03949678174370977,0.03949678174370977,4.912654885736052
0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,2,1,4436.0,0.02028854824165915,0.03129346314325452,4.51085950651685
0,0,0,0,0,3237,0.0,30.0,360.0,1.0,2,1,3237.0,0.009267840593141797,0.009267840593141797,3.4339872044851463
1,1,0,0,0,11146,0.0,136.0,360.0,1.0,2,1,11146.0,0.012201686703750225,0.012201686703750225,4.919980925828125
1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,0,1,4690.0,0.026865671641791045,0.04447582068478644,4.844187086458591
1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1,1,4843.0,0.03097253768325418,0.05725190839694656,5.017279836814924
1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1,1,3900.0,0.023076923076923078,0.023076923076923078,4.51085950651685
1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,1,4592.0,0.02504355400696864,0.04181818181818182,4.7535901911063645
1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,1,7267.0,0.02848493188385854,0.051840721262208865,5.337538079701318
1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,2,1,4403.0,0.018169429934135818,0.025781501772478246,4.394449154672439
1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1,1,14583.0,0.02989782623602825,0.02989782623602825,6.07993319509559
0,1,0,1,0,4100,0.0,124.0,360.0,1.0,0,1,4100.0,0.03024390243902439,0.03024390243902439,4.8283137373023015
1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,2,0,6479.0,0.02438647939496836,0.038983469035282506,5.0689042022202315
1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1,1,4727.0,0.0236936746350751,0.0285204991087344,4.727387818712341
1,1,2,0,0,2301,985.7999878,78.0,180.0,1.0,2,1,3286.7999878,0.023731288879615956,0.03389830508474576,4.3694478524670215
0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,2,1,3477.0,0.015530629853321829,0.02981778023191607,4.007333185232471
1,1,0,0,0,20667,0.0,128.0,360.0,1.0,0,0,20667.0,0.006193448492766246,0.006193448492766246,4.859812404361672
1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,0,1,6211.0,0.014329415553051039,0.02818239392020266,4.499809670330265
0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,0,4317.0,0.022932592077831826,0.03807692307692308,4.605170185988092
1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,0,1,5704.0,0.021037868162692847,0.032397408207343416,4.795790545596741
0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1,1,4124.0,0.027885548011639186,0.027885548011639186,4.7535901911063645
1,0,0,0,0,9508,0.0,187.0,360.0,1.0,0,1,9508.0,0.019667648296171646,0.019667648296171646,5.236441962829949
1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,0,1,5491.0,0.025314150427973046,0.045203252032520326,4.941642422609304
1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1,0,4400.0,0.028863636363636362,0.028863636363636362,4.852030263919617
1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,2,1,4713.0,0.028431996605134735,0.04249920710434507,4.90527477843843
0,0,0,0,0,5417,0.0,143.0,480.0,0.0,2,0,5417.0,0.026398375484585564,0.026398375484585564,4.969813299576001
1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,1,5717.0,0.03008570928808816,0.0721779269827948,5.153291594497779
1,1,3,0,0,4416,1250.0,110.0,360.0,1.0,2,1,5666.0,0.01941404871161313,0.024909420289855072,4.709530201312334
1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1,1,6875.0,0.02909090909090909,0.02909090909090909,5.303304908059076
0,1,1,0,0,4666,0.0,135.0,360.0,1.0,2,1,4666.0,0.028932704672096014,0.028932704672096014,4.912654885736052
0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,0,0,7541.0,0.020023869513327144,0.0302,5.0238805208462765
1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,2,0,4939.0,0.02287912532901397,0.05610724925521351,4.736198448394496
1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,2,0,4734.0,0.01964512040557668,0.051666666666666666,4.543294782270004
1,1,0,1,0,2875,1750.0,105.0,360.0,1.0,1,1,4625.0,0.022702702702702703,0.036521739130434785,4.663439094112067
0,0,0,0,0,5000,0.0,132.0,360.0,1.0,0,1,5000.0,0.0264,0.0264,4.890349128221754
1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,2,1,3428.0,0.028004667444574097,0.059076923076923075,4.574710978503383
1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,0,1,6500.0,0.021538461538461538,0.035,4.948759890378168
1,0,0,1,0,2000,0.0,128.0,360.0,1.0,2,0,2000.0,0.064,0.064,4.859812404361672
0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,0,1,5428.0,0.024871039056742816,0.03588516746411483,4.912654885736052
0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,2,0,4263.0,0.02439596528266479,0.043333333333333335,4.653960350157523
1,0,0,0,0,20233,0.0,480.0,360.0,1.0,0,0,20233.0,0.02372361982899224,0.02372361982899224,6.175867270105761
1,1,2,1,0,7667,0.0,185.0,360.0,1.0,0,1,7667.0,0.024129385678883526,0.024129385678883526,5.225746673713202
0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1,1,2917.0,0.028796708947548853,0.028796708947548853,4.442651256490317
1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,1,5332.0,0.020817704426106528,0.037922787837376154,4.718498871295094
0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0,1,2507.0,0.022337455125648185,0.022337455125648185,4.04305126783455
1,1,2,0,1,5746,0.0,144.0,84.0,1.0,0,1,5746.0,0.025060911938739994,0.025060911938739994,4.976733742420574
1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0,0,4316.0,0.036839666357738644,0.06429437929640114,5.075173815233827
1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2,1,5039.0,0.022028180194483032,0.03265666372462489,4.718498871295094
1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,1,3717.0,0.03228410008071025,0.03228410008071025,4.795790545596741
1,1,0,0,0,2058,2134.0,88.0,360.0,1.0,2,1,4192.0,0.02099236641221374,0.042759961127308066,4.48863636973214
0,0,1,0,0,3541,0.0,112.0,360.0,1.0,1,1,3541.0,0.031629483196837054,0.031629483196837054,4.727387818712341
1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0,0,10000.0,0.0155,0.0155,5.049856007249537
1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,1,4567.0,0.025180643748631486,0.04791666666666667,4.7535901911063645
1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,1,4531.0,0.027367027146325315,0.02855826807922616,4.8283137373023015
1,1,2,1,0,3601,1590.0,128.0,360.0,1.0,0,1,5191.0,0.024658062030437296,0.03554568175506804,4.859812404361672
0,0,0,0,0,3166,2985.0,132.0,360.0,1.0,0,1,6151.0,0.021459925215412127,0.041692987997473153,4.890349128221754
1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0,1,15000.0,0.02,0.02,5.707110264748875
1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0,0,13649.0,0.027547805700051286,0.043387952919455346,5.932245187448011
1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0,1,4917.0,0.026438885499288182,0.026438885499288182,4.875197323201151
1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,1,7978.0,0.023063424417147156,0.031625988312134756,5.220355825078324
0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0,6784.0,0.016214622641509434,0.02538656819755366,4.709530201312334
0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2,1,2500.0,0.0268,0.0268,4.219507705176107
1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2,1,6177.0,0.01894123360854784,0.02668795620437956,4.770684624465665
1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,1,2935.0,0.03339011925042589,0.03339011925042589,4.59511985013459
1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2,1,2833.0,0.025061771973173313,0.025061771973173313,4.276666119016055
1,1,0,0,0,63337,0.0,490.0,180.0,1.0,2,1,63337.0,0.007736394208756335,0.007736394208756335,6.19644412779452
1,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2,1,11666.0,0.015600891479513115,0.018509102003457744,5.209486152841421
1,1,0,0,1,5503,4490.0,70.0,360.0,1.0,1,1,9993.0,0.007004903432402682,0.012720334363074686,4.2626798770413155
1,1,1,0,0,5250,688.0,160.0,360.0,1.0,0,1,5938.0,0.02694509936005389,0.030476190476190476,5.081404364984463
1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0,1,7100.0,0.024788732394366197,0.0704,5.176149732573829
0,0,3,1,0,1830,0.0,128.0,360.0,0.0,2,0,1830.0,0.06994535519125683,0.06994535519125683,4.859812404361672
0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,1,4160.0,0.01706730769230769,0.01706730769230769,4.276666119016055
1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0,0,4234.0,0.040859707132735006,0.06535700793350964,5.159055299214529
0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0,0,2378.0,0.01934398654331371,0.01934398654331371,3.8501476017100584
1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2,1,5783.0,0.027321459450112398,0.03469477382520861,5.0689042022202315
1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,1,3173.0,0.023321777497636306,0.023321777497636306,4.31748811353631
1,1,2,0,0,2583,2330.0,125.0,360.0,1.0,0,1,4913.0,0.0254427030327702,0.04839334107626791,4.836281906951478
1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,1,4957.0,0.03227758725035303,0.06402561024409764,5.081404364984463
1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0,0,6753.0,0.02250851473419221,0.04314504683508374,5.030437921392435
1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2,1,5251.0,0.023995429442011044,0.04086928316574765,4.844187086458591
1,1,0,0,0,6333,4583.0,259.0,360.0,1.0,1,1,10916.0,0.02372663979479663,0.040896889309963685,5.560681631015528
1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0,1,8875.0,0.021070422535211266,0.07123809523809524,5.236441962829949
1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,1,9083.0,0.025101838599581636,0.025101838599581636,5.43372200355424
1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0,0,12917.0,0.023844545947201364,0.0352,5.733341276897746
1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0,1,4749.0,0.02000421141292904,0.03563390847711928,4.564348191467836
0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0,0,5500.0,0.019090909090909092,0.019090909090909092,4.663439094112067
0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,1,2928.0,0.04439890710382514,0.053652496904663644,4.875197323201151
0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2,1,3813.0,0.03042223970626803,0.03042223970626803,4.762173934797756
1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0,1,11500.0,0.014347826086956521,0.019800792031681266,5.111987788356544
1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2,0,3875.0,0.01729032258064516,0.01729032258064516,4.219507705176107
1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2,0,4666.0,0.021431633090441493,0.03333333333333333,4.61512051684126
1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,1,8334.0,0.023998080153587713,0.03870718018192375,5.303304908059076
0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,0,4723.0,0.017150116451408005,0.017150116451408005,4.406719247264253
1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,1,8667.0,0.027229721933771777,0.0472,5.4680601411351315
1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2,1,7083.0,0.01835380488493576,0.02736842105263158,4.875197323201151
1,1,0,0,0,3013,3033.0,95.0,300.0,1.0,2,1,6046.0,0.0157128680119087,0.031530036508463324,4.564348191467836
1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0,1,6822.0,0.020668425681618294,0.020668425681618294,4.955827057601261
1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0,0,6216.0,0.021396396396396396,0.021396396396396396,4.897839799950911
1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,0,2500.0,0.0384,0.0384,4.574710978503383
1,0,0,0,0,5124,0.0,124.0,360.0,0.0,0,0,5124.0,0.02419984387197502,0.02419984387197502,4.8283137373023015
1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,1,6325.0,0.02766798418972332,0.02766798418972332,5.170483995038151
1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0,0,24996.0,0.022803648583773404,0.02889001520527116,6.3473892096560105
0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,1,15759.0,0.0034900691668253063,0.0034900691668253063,4.02535169073515
1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,1,5185.0,0.029893924783027964,0.029893924783027964,5.049856007249537
1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0,1,17196.0,0.02209816236334031,0.04075941220637134,5.942799375126701
1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2,0,5049.0,0.021984551396316103,0.03625081645983018,4.718498871295094
0,0,0,0,0,2764,1459.0,110.0,360.0,1.0,2,1,4223.0,0.02604783329386692,0.03979739507959479,4.709530201312334
1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2,1,5740.0,0.020905923344947737,0.024911770811708533,4.795790545596741
1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0,1,13746.0,0.009457296668121635,0.014857142857142857,4.875197323201151
1,1,0,0,0,4310,0.0,130.0,360.0,1.0,1,1,4310.0,0.030162412993039442,0.030162412993039442,4.875197323201151
1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2,0,3069.0,0.023134571521668295,0.023134571521668295,4.276666119016055
1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2,1,5391.0,0.024114264514932295,0.024114264514932295,4.875197323201151
1,1,0,0,0,3333,2500.0,128.0,360.0,1.0,1,1,5833.0,0.021944111092062405,0.03840384038403841,4.859812404361672
1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,1,10173.0,0.029096628329892852,0.049823262077091396,5.6937321388027
0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2,1,6000.0,0.026,0.026,5.056245805348308
1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2,1,7167.0,0.017859634435607646,0.017859634435607646,4.859812404361672
1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2,0,4566.0,0.021901007446342532,0.021901007446342532,4.61512051684126
1,0,1,0,0,3667,0.0,113.0,180.0,1.0,2,1,3667.0,0.030815380419961822,0.030815380419961822,4.736198448394496
1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,1,3946.0,0.03345159655347187,0.056265984654731455,4.890349128221754
1,1,0,1,0,3010,3136.0,128.0,360.0,0.0,2,0,6146.0,0.02082655385616661,0.0425249169435216,4.859812404361672
1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2,1,4750.0,0.02863157894736842,0.05829404200600086,4.919980925828125
1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0,1,5488.0,0.022776967930029153,0.022776967930029153,4.836281906951478
1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0,1,9167.0,0.020181084324206393,0.020181084324206393,5.225746673713202
1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0,1,9504.0,0.028935185185185185,0.028935185185185185,5.62040086571715
1,1,0,0,0,2583,2115.0,120.0,360.0,1.0,2,1,4698.0,0.02554278416347382,0.04645760743321719,4.795790545596741
1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,1,3618.0,0.03123272526257601,0.05669844455594581,4.736198448394496
1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2,1,4500.0,0.025111111111111112,0.03645161290322581,4.736198448394496
1,1,2,0,0,3276,484.0,135.0,360.0,1.0,1,1,3760.0,0.03590425531914894,0.04120879120879121,4.912654885736052
0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2,0,3180.0,0.02232704402515723,0.02232704402515723,4.276666119016055
1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2,1,4492.0,0.021148708815672306,0.03132212331025387,4.564348191467836
1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0,1,5568.0,0.019576149425287355,0.027934392619169655,4.700480365792417
0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,0,3300.0,0.031212121212121212,0.06866666666666667,4.6443908991413725
1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2,0,2889.0,0.01557632398753894,0.01557632398753894,3.828641396489095
1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0,0,2755.0,0.023593466424682397,0.023593466424682397,4.189654742026425
1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,1,22500.0,0.004577777777777778,0.0412,4.6443908991413725
0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1,1963.0,0.026999490575649515,0.026999490575649515,3.9889840465642745
0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0,0,7441.0,0.026071764547775836,0.026071764547775836,5.272999558563747
0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,1,4547.0,0.025291400923685946,0.025291400923685946,4.7535901911063645
1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2,1,4567.0,0.025180643748631486,0.053068758652515,4.7535901911063645
0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0,1,2213.0,0.0298237686398554,0.0298237686398554,4.204692619390966
1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1,0,8300.0,0.018313253012048194,0.018313253012048194,5.030437921392435
1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0,0,81000.0,0.0044444444444444444,0.0044444444444444444,5.8888779583328805
0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1,0,3867.0,0.016033100594776313,0.016033100594776313,4.143134726391533
1,1,0,0,0,6256,0.0,160.0,360.0,1.0,2,1,6256.0,0.02557544757033248,0.02557544757033248,5.081404364984463
1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0,0,6096.0,0.035761154855643046,0.035761154855643046,5.389071729816501
1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0,1,4286.0,0.025664955669622024,0.048823790501553485,4.709530201312334
0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,0,5386.0,0.03304864463423691,0.08282922289436948,5.187385805840755
0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2,1,2995.0,0.02003338898163606,0.02003338898163606,4.110873864173311
0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2,0,2600.0,0.06153846153846154,0.06153846153846154,5.081404364984463
1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2,0,21600.0,0.011064814814814816,0.149375,5.480638923341991
1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0,1,3798.0,0.02948920484465508,0.10926829268292683,4.727387818712341
1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,1,4663.0,0.029594681535492173,0.04251386321626617,4.9344739331306915
1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0,1,5829.0,0.023674729799279464,0.023674729799279464,4.9344739331306915
0,0,0,1,0,2720,0.0,80.0,360.0,0.0,2,0,2720.0,0.029411764705882353,0.029411764705882353,4.394449154672439
1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2,1,3539.0,0.028256569652444195,0.054945054945054944,4.61512051684126
1,1,1,0,0,7250,1667.0,110.0,360.0,0.0,2,0,8917.0,0.01233598743972188,0.015172413793103448,4.709530201312334
1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1,1,14880.0,0.0064516129032258064,0.0064516129032258064,4.574710978503383
1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0,1,6966.0,0.01737008326155613,0.04538634658664666,4.804021044733257
0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0,0,4606.0,0.017585757707338254,0.017585757707338254,4.406719247264253
1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1,1,5935.0,0.02240943555181129,0.02240943555181129,4.897839799950911
1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0,1,2936.12000084,0.029630941506174818,0.029794520547945205,4.477336814478207
1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2,1,2717.0,0.02208317997791682,0.02208317997791682,4.110873864173311
